round,mu,seed,delta_rep,v_t,observable_fr_step,channel,channel_label,observable_fr_step_z_within_channel
16,0.05,6,1547.2560067107552,900.5122531825327,0.08564189783820872,task,Task-aligned,-0.37352273904622846
17,0.05,6,1060.9064629948698,339.3841264070943,0.08327808316906668,task,Task-aligned,-0.40915066926717997
18,0.05,6,1218.3283394290484,292.5802867349703,0.08404653262342268,task,Task-aligned,-0.3975684314989115
0,0.05,7,6300.074359286053,6470.120587381767,0.2498173864259567,task,Task-aligned,2.100966030209914
1,0.05,7,1887.871455109329,4439.693293948891,0.1078724603557101,task,Task-aligned,-0.038458852488019425
2,0.05,7,1454.480462725449,3348.8247942188755,0.10449947504711896,task,Task-aligned,-0.0892972226781821
3,0.05,7,3723.2205535534886,4610.234838034201,0.08946128323911949,task,Task-aligned,-0.31595612930860484
4,0.05,7,7582.590564740356,5444.0307055232115,0.10562048109980332,task,Task-aligned,-0.07240117497034765
5,0.05,7,4513.54059132986,4655.035776545235,0.08738816487371583,task,Task-aligned,-0.34720262144124864
6,0.05,7,2417.3675961399567,3512.853097149229,0.09884414422498591,task,Task-aligned,-0.17453560220836895
7,0.05,7,4177.543795732316,3941.4411095103133,0.0849679627257956,task,Task-aligned,-0.383680436039969
8,0.05,7,3172.2814733044943,3681.839903594053,0.07888168629338209,task,Task-aligned,-0.4754141217938331
9,0.05,7,2276.0670821801177,2979.591764511948,0.0809395483367244,task,Task-aligned,-0.44439757627457055
10,0.05,7,2089.213258130534,2647.136835955316,0.10291570422090353,task,Task-aligned,-0.11316816197769251
11,0.05,7,1105.7910308001447,186.54477574420162,0.09567793766042883,task,Task-aligned,-0.22225735807178515
12,0.05,7,2384.822348164802,202.30986592668341,0.09300678341930067,task,Task-aligned,-0.26251757734982784
13,0.05,7,2243.4347768242587,1587.7892177642207,0.08101982466994918,task,Task-aligned,-0.443187633872629
14,0.05,7,1971.4998166919104,1006.9570045203436,0.08192223362970931,task,Task-aligned,-0.42958632922349393
15,0.05,7,2140.2172063885955,471.8477700438234,0.0691870107165664,task,Task-aligned,-0.621534386412936
16,0.05,7,1055.1320892930962,378.496524762013,0.0757565693141414,task,Task-aligned,-0.5225165664660755
17,0.05,7,1642.7423199623008,376.2145885300706,0.06987594905493429,task,Task-aligned,-0.6111505575255307
18,0.05,7,1480.9027472811285,205.11095995391952,0.07954365183074683,task,Task-aligned,-0.46543683284568316
0,0.05,8,6651.1031918292865,6177.533976101957,0.25498374761388637,task,Task-aligned,2.178834552773317
1,0.05,8,4335.027517240611,4378.248221260437,0.11589542377073236,task,Task-aligned,0.0824650018424927
2,0.05,8,4550.42941160372,3392.915950701805,0.10614627954175847,task,Task-aligned,-0.0644762261810831
3,0.05,8,5306.732372279919,4140.471975279099,0.11910980458142509,task,Task-aligned,0.13091285045005388
4,0.05,8,4976.619678007439,4822.72447810811,0.1088693438933354,task,Task-aligned,-0.023433606397207936
5,0.05,8,9242.07830346626,6101.253581324185,0.10139386168680989,task,Task-aligned,-0.13610570455231563
6,0.05,8,3704.412856031442,3856.1245211810456,0.09830371342882235,task,Task-aligned,-0.18268109303145325
7,0.05,8,5964.671692400705,5464.185991785256,0.0927872998488642,task,Task-aligned,-0.26582568159092473
8,0.05,8,4188.74217469478,3437.803907207446,0.11675244363152042,task,Task-aligned,0.09538219209294864
9,0.05,8,3278.6017048723297,3296.275053046178,0.1008146574953826,task,Task-aligned,-0.14483559644495883
10,0.05,8,1940.779628565535,1154.6907301959,0.08849957047122957,task,Task-aligned,-0.3304512738875225
11,0.05,8,2818.2130727268523,1067.6988761241664,0.09597745002450621,task,Task-aligned,-0.21774304239934106
12,0.05,8,1110.9874716264312,67.4007272037561,0.06767404760412367,task,Task-aligned,-0.6443380964079111
13,0.05,8,1053.1072683895472,1136.200420069741,0.08949264238580482,task,Task-aligned,-0.3154834774106035
14,0.05,8,355.5569199027377,597.1448858692893,0.10074451432653857,task,Task-aligned,-0.1458928095833977
15,0.05,8,846.0882933401735,1363.088828425738,0.06688546403839604,task,Task-aligned,-0.656223799893849
16,0.05,8,2531.7857129719923,244.16176412900677,0.07883485231003776,task,Task-aligned,-0.47612001380488767
17,0.05,8,713.1044454293442,238.93512313149404,0.08886426409842202,task,Task-aligned,-0.32495453200193536
18,0.05,8,29.008111217815895,104.5818699572701,0.06898427234087874,task,Task-aligned,-0.6245901034267958
0,0.05,9,5801.449977863056,5760.226080584631,0.2587090983673294,task,Task-aligned,2.2349838517961595
1,0.05,9,2909.715619171853,4532.207959081978,0.1070477518647402,task,Task-aligned,-0.05088903872574436
2,0.05,9,2006.6071690862882,3664.0689715330373,0.09580287057507349,task,Task-aligned,-0.220374341935467
3,0.05,9,5412.823011906294,4367.02038852399,0.10399622758669268,task,Task-aligned,-0.0968822781556685
4,0.05,9,4369.041586013045,4986.530360932462,0.10019829938968436,task,Task-aligned,-0.1541254802364428
5,0.05,9,5273.197247988952,4338.965485959139,0.1064650866620966,task,Task-aligned,-0.05967109573425663
6,0.05,9,1873.784292929864,3969.2419031665777,0.09453463728726721,task,Task-aligned,-0.23948943064005218
7,0.05,9,3244.4029541230993,4347.757744553732,0.08820482228741508,task,Task-aligned,-0.3348937827960175
8,0.05,9,4749.276134791144,4585.214573913603,0.08120112311403728,task,Task-aligned,-0.44045506418370234
9,0.05,9,5523.433866605337,3849.7524569057277,0.08476543678311059,task,Task-aligned,-0.3867329512172831
10,0.05,9,460.03724530735053,1022.9567426115391,0.09051842544448434,task,Task-aligned,-0.3000226514357258
11,0.05,9,69.83031133614713,696.7330983162974,0.07442748945607897,task,Task-aligned,-0.542548747947675
12,0.05,9,1514.759657506016,554.1753182744142,0.06148558177489737,task,Task-aligned,-0.7376120030371658
13,0.05,9,2884.909282940731,1197.5836468604393,0.09273766554720393,task,Task-aligned,-0.2665737806103625
14,0.05,9,1731.3312684617122,821.4977133026114,0.08974975433666112,task,Task-aligned,-0.3116082300133929
15,0.05,9,404.95456965011545,544.9472105879686,0.07630225740850347,task,Task-aligned,-0.5142918364979717
16,0.05,9,1690.7240810269723,753.6442438205122,0.10274306485069278,task,Task-aligned,-0.11577022021667036
17,0.05,9,205.52036717761075,499.9540560558671,0.09337031969041416,task,Task-aligned,-0.2570382793874722
18,0.05,9,555.1303237475222,204.5601780116558,0.06370670677488234,task,Task-aligned,-0.7041347226291389
0,0.1,0,13969.698210460308,12071.62630941387,0.3062159551886133,task,Task-aligned,2.9510175586433056
1,0.1,0,5428.935775603284,6716.738886166422,0.1640485407092678,task,Task-aligned,0.808239282120626
2,0.1,0,7564.061224044301,8678.448771477677,0.1661776448926802,task,Task-aligned,0.8403296047123225
3,0.1,0,8525.114249816805,9833.888666148006,0.14306588367932357,task,Task-aligned,0.49198409922832903
4,0.1,0,6406.95615386992,6439.004708131251,0.14357772126387724,task,Task-aligned,0.49969862693009565
5,0.1,0,2297.114514171786,4193.547601764381,0.13791280752799254,task,Task-aligned,0.41431581163389264
6,0.1,0,784.9914511141833,721.7396193311433,0.12914513523667434,task,Task-aligned,0.28216754270524924
7,0.1,0,1190.8421566238976,2078.490326197294,0.10551271548155186,task,Task-aligned,-0.07402544187138785
8,0.1,0,1296.9277940928587,1543.9119824707159,0.10062202479769984,task,Task-aligned,-0.14773899847596741
9,0.1,0,4310.328917980834,1548.848125714867,0.0874188874655639,task,Task-aligned,-0.3467395638365816
10,0.1,0,7064.716333116929,3480.907976430608,0.08526172083652818,task,Task-aligned,-0.37925284972889084
11,0.1,0,4307.321889803105,3418.09025490575,0.10450481366044131,task,Task-aligned,-0.08921675793388187
12,0.1,0,6763.578806711186,4053.060078719456,0.11618970578524127,task,Task-aligned,0.08690048454554641
13,0.1,0,1685.4299948521657,4131.851214643044,0.11641622733800797,task,Task-aligned,0.09031466679124794
14,0.1,0,7616.708745465847,4688.535301357566,0.10618636658115228,task,Task-aligned,-0.0638720255807011
15,0.1,0,2296.638277011225,5431.189169365389,0.09655739722947851,task,Task-aligned,-0.20900195164450264
16,0.1,0,8894.534210189304,7076.786826623604,0.09175217168883257,task,Task-aligned,-0.2814273589714677
17,0.1,0,8597.355152731005,7606.103159595397,0.08787284804764295,task,Task-aligned,-0.3398973709385887
18,0.1,0,9893.752526739612,7696.163996270625,0.10323145555038461,task,Task-aligned,-0.10840908907710517
0,0.1,1,10641.258325410541,10672.62769020733,0.3127493767028774,task,Task-aligned,3.0494907125893174
1,0.1,1,6875.230199859303,6562.363593939401,0.16508192152366782,task,Task-aligned,0.8238146231267282
2,0.1,1,9609.217493439384,9952.726270582236,0.14492723100130664,task,Task-aligned,0.5200387320090949
3,0.1,1,6835.9478554938105,8526.850224300462,0.12882647381294934,task,Task-aligned,0.2773646082295511
4,0.1,1,7448.312488087744,6253.931737209263,0.13677762178611633,task,Task-aligned,0.3972060445580905
5,0.1,1,5955.224927465664,3272.854040009086,0.13575610108957062,task,Task-aligned,0.3818094618348781
6,0.1,1,1162.1815270647057,368.1259492125828,0.12075351194767413,task,Task-aligned,0.1556871663525946
7,0.1,1,4820.791620042059,2915.4517445581732,0.1046457768216373,task,Task-aligned,-0.08709213042548335
8,0.1,1,1486.1922175843501,800.9625119977864,0.11640264996675018,task,Task-aligned,0.09011002569054269
9,0.1,1,2209.847013305465,1036.8834863001248,0.12564899428644324,task,Task-aligned,0.22947294382510336
10,0.1,1,4462.156117414008,2465.068292131298,0.08527782148411461,task,Task-aligned,-0.37901017725705544
11,0.1,1,8401.97407720855,3524.075759222673,0.102950511351535,task,Task-aligned,-0.11264354131367918
12,0.1,1,2451.5169652681216,3657.334978679428,0.11208715544078272,task,Task-aligned,0.025065951022932745
13,0.1,1,7749.405604388332,5369.819848020386,0.12138851068851629,task,Task-aligned,0.16525800586232997
14,0.1,1,1916.8588320435374,4746.783759957296,0.12312460151259362,task,Task-aligned,0.19142474538929605
15,0.1,1,3135.826684274245,5782.997947901487,0.10409774774136914,task,Task-aligned,-0.09535214424371256
16,0.1,1,8341.130469013122,7039.005765623238,0.09131118991378065,task,Task-aligned,-0.28807393245938145
17,0.1,1,8166.322667258268,6108.327994898078,0.09131462744535632,task,Task-aligned,-0.28802212123377696
18,0.1,1,8824.296273785643,7041.173925139941,0.09032317464522684,task,Task-aligned,-0.3029655140646544
0,0.1,2,16686.746252222685,12225.464763135533,0.3110581768400513,task,Task-aligned,3.024000579420663
1,0.1,2,6014.4762583559495,7235.55221158301,0.16369927351536268,task,Task-aligned,0.8029750508019178
2,0.1,2,8797.808665669698,8895.986938703863,0.16983895749569405,task,Task-aligned,0.8955137067657266
3,0.1,2,12237.03236429306,9249.707978123683,0.14072472215652798,task,Task-aligned,0.4566976021695675
4,0.1,2,5124.2300712551805,7180.537363256037,0.1387069801125257,task,Task-aligned,0.4262857540301845
5,0.1,2,130.56956489617005,2554.320571710763,0.13837488647084867,task,Task-aligned,0.4212803662360623
6,0.1,2,57.60585363331484,438.9781147270696,0.11376315853486337,task,Task-aligned,0.05032703517877178
7,0.1,2,679.6109096728032,1012.0821720873355,0.10961964818137818,task,Task-aligned,-0.012124856532917087
8,0.1,2,1465.522121487942,1564.0193111862172,0.10405323181362064,task,Task-aligned,-0.09602309801527878
9,0.1,2,4931.781442394189,1891.146297949832,0.0955815895374412,task,Task-aligned,-0.22370953799415141
10,0.1,2,175.46712288766867,2411.102153402462,0.10891520284391817,task,Task-aligned,-0.02274241029258177
11,0.1,2,4145.100238490151,2828.1367680843105,0.1063336475018189,task,Task-aligned,-0.061652175423712235
12,0.1,2,1810.7173925671377,3801.069965500268,0.124200461473015,task,Task-aligned,0.20764034134856849
13,0.1,2,2829.052999421663,4698.719501782849,0.12626958155797494,task,Task-aligned,0.23882657052637382
14,0.1,2,4285.374477785663,5545.420102051168,0.10478067234282651,task,Task-aligned,-0.0850589557105669
15,0.1,2,4623.286594187608,5951.2283763511805,0.08995315487052209,task,Task-aligned,-0.30854253280713373
16,0.1,2,7924.282294787117,6475.590569792781,0.07688857586177854,task,Task-aligned,-0.5054547168991995
17,0.1,2,5648.453065210837,6849.555067249166,0.0885065159802867,task,Task-aligned,-0.33034658966025754
18,0.1,2,13426.101811193628,7747.12388055044,0.09871007143924376,task,Task-aligned,-0.17655637647519573
0,0.1,3,10831.080732044356,10571.943637673627,0.30531686960235843,task,Task-aligned,2.9374663446044416
1,0.1,3,8504.629975295684,6515.815086440009,0.17629687261342086,task,Task-aligned,0.9928488118358327
2,0.1,3,7717.119925037958,9186.670498856867,0.16185973080513413,task,Task-aligned,0.7752490618849143
3,0.1,3,5542.295652564964,8789.591684445564,0.12050073808683039,task,Task-aligned,0.15187730359415338
4,0.1,3,7482.580087534618,6928.788307365496,0.1370225846799049,task,Task-aligned,0.4008981787175717
5,0.1,3,3478.1201203772216,3946.817667910247,0.13405414451679415,task,Task-aligned,0.35615720118790517
6,0.1,3,1683.6513919518911,941.9829084991943,0.12545244343304143,task,Task-aligned,0.22651048649658112
7,0.1,3,1280.4676325261826,2414.069477543817,0.10354287581322373,task,Task-aligned,-0.1037152949575139
8,0.1,3,2699.4101345248637,1530.2450189123629,0.11881672899379607,task,Task-aligned,0.12649555127604506
9,0.1,3,3340.6075607274543,1935.2242730715661,0.08522992104674303,task,Task-aligned,-0.37973214309579323
10,0.1,3,2846.198890310421,2936.4696671303245,0.09103527132211549,task,Task-aligned,-0.2922326376484298
11,0.1,3,2501.6668155895313,1851.935596577765,0.09126380523615858,task,Task-aligned,-0.2887881246546918
12,0.1,3,1335.4408800034435,2895.420038410346,0.11770691865966085,task,Task-aligned,0.10976824787987319
13,0.1,3,1449.4744701056625,4635.9037888486055,0.13446627674652858,task,Task-aligned,0.3623689480369562
14,0.1,3,1841.9748835576465,4235.408469659102,0.10281474484733703,task,Task-aligned,-0.11468984367445752
15,0.1,3,1527.817676725157,4725.213857164315,0.09359845561614394,task,Task-aligned,-0.2535997649603904
16,0.1,3,8262.054453679651,6918.474782364676,0.09162321801737128,task,Task-aligned,-0.2833709768314186
17,0.1,3,6785.222802717064,6680.5854075104,0.09079792588293106,task,Task-aligned,-0.29580995987081576
18,0.1,3,8269.853636494023,7357.88859925227,0.09346160271731029,task,Task-aligned,-0.2556624416980511
0,0.1,4,12106.095399339916,10414.37098457123,0.30660696355307815,task,Task-aligned,2.9569109219880807
1,0.1,4,12292.583620243415,7895.763971622568,0.17276705032574516,task,Task-aligned,0.9396465604921118
2,0.1,4,9840.01730623166,9053.64503203606,0.15499070250020483,task,Task-aligned,0.671717569197043
3,0.1,4,3894.5284652896225,9014.993002023606,0.12318125592662749,task,Task-aligned,0.19227865307345476
4,0.1,4,7137.11920335918,5818.651657857641,0.13490147171992017,task,Task-aligned,0.3689283015881938
5,0.1,4,904.316598066187,2360.4654624904506,0.1371815519068734,task,Task-aligned,0.4032941674318252
6,0.1,4,444.43426403513877,206.89262280822732,0.12142282837377869,task,Task-aligned,0.1657752494989967
7,0.1,4,2866.6076708033215,2038.0087952053873,0.10481470908095036,task,Task-aligned,-0.08454594657044441
8,0.1,4,1987.9187646373757,1536.015170596016,0.11036452922698499,task,Task-aligned,-0.0008978469613836159
9,0.1,4,424.3257013364346,140.66293149854755,0.08969813001002391,task,Task-aligned,-0.3123863231232903
10,0.1,4,80.26115882024169,2239.188616812404,0.10952189178109285,task,Task-aligned,-0.01359826231784735
11,0.1,4,2078.633599510649,3075.2019234828185,0.11608828081528356,task,Task-aligned,0.0853717852784306
12,0.1,4,2398.6920810520533,4097.741416202625,0.11975338581654796,task,Task-aligned,0.1406130471853562
13,0.1,4,1403.0194623774732,3794.942621199356,0.11840431738944857,task,Task-aligned,0.12027959363189669
14,0.1,4,9412.46367676952,5832.28148714517,0.10035166376365882,task,Task-aligned,-0.15181393894444914
15,0.1,4,1688.9657046551001,5998.140362917155,0.09021284848572457,task,Task-aligned,-0.30462837400185877
16,0.1,4,8352.404646696872,7652.152210511791,0.09638870104868869,task,Task-aligned,-0.21154457727255252
17,0.1,4,5123.420008231595,7067.982146942057,0.0914077411343666,task,Task-aligned,-0.28661869140571944
18,0.1,4,6869.973962204414,6359.223845883622,0.08599061087686193,task,Task-aligned,-0.36826686007633375
0,0.1,5,11357.050864292309,10133.198275710456,0.3064182299780977,task,Task-aligned,2.9540662883848063
1,0.1,5,1744.5500630780007,5984.849824594043,0.1726134977358465,task,Task-aligned,0.9373321823686604
2,0.1,5,9444.073426034418,8941.30023136735,0.16701438873766036,task,Task-aligned,0.8529411904304974
3,0.1,5,3910.688696862897,8310.825650239305,0.1316462416246731,task,Task-aligned,0.31986476365495176
4,0.1,5,7023.9835028970265,6972.673855227884,0.14359793474288152,task,Task-aligned,0.5000032888940339
5,0.1,5,862.6066708859289,2057.272706167656,0.13526245366286582,task,Task-aligned,0.3743691001593267
6,0.1,5,1137.5462455085944,407.31898797425674,0.12507750109181442,task,Task-aligned,0.2208592737579088
7,0.1,5,360.9879233200336,2252.1353796673357,0.10583275349846814,task,Task-aligned,-0.06920175908288755
8,0.1,5,672.5093104005209,1184.7923492263071,0.10763897306561006,task,Task-aligned,-0.041978023845976514
9,0.1,5,1775.1884522571927,1500.359240999387,0.08142207882816388,task,Task-aligned,-0.4371247714718459
10,0.1,5,1727.8880291991518,2709.7441609985544,0.08448590327105103,task,Task-aligned,-0.39094614127489885
11,0.1,5,6205.6507470651995,4571.175249772728,0.09135327823028389,task,Task-aligned,-0.28743956817394495
12,0.1,5,5922.3552532728645,4215.660646740114,0.12023724512852202,task,Task-aligned,0.1479058802609824
13,0.1,5,5905.075688357872,5326.314969314088,0.10590204173276899,task,Task-aligned,-0.06815743170433744
14,0.1,5,3506.7832798447926,5531.836871238833,0.10948357781353223,task,Task-aligned,-0.014175738792867817
15,0.1,5,5419.45883845404,5360.36790143518,0.09532960197000093,task,Task-aligned,-0.2275075495669317
16,0.1,5,4546.960106538958,5092.377429049055,0.084673054263825,task,Task-aligned,-0.3881253606957882
17,0.1,5,3230.0752906737616,5922.8098602136015,0.08645370907065614,task,Task-aligned,-0.3612869431017355
18,0.1,5,5498.91731122596,7356.817695838923,0.09311432605445318,task,Task-aligned,-0.2608966712986858
0,0.1,6,12562.911960824276,10840.08614083362,0.3057758158649854,task,Task-aligned,2.9443836827669867
1,0.1,6,7251.491683014436,6680.667852041777,0.17305654330115233,task,Task-aligned,0.9440098617533761
2,0.1,6,4986.496144149045,9148.18471406604,0.15092123191687795,task,Task-aligned,0.610381621048617
3,0.1,6,10764.529043535178,9154.31897369714,0.12762648974659999,task,Task-aligned,0.2592781866753326
4,0.1,6,4950.91004028602,6460.052910060564,0.13537093243194548,task,Task-aligned,0.37600411582518156
5,0.1,6,262.43549050571164,2584.285210865317,0.1304765041144451,task,Task-aligned,0.30223422479110834
6,0.1,6,2273.776154364925,698.1510987523361,0.11894911840971738,task,Task-aligned,0.12849095342580363
7,0.1,6,3935.9536274304846,1722.3048231861903,0.10470862076873018,task,Task-aligned,-0.08614493274917522
8,0.1,6,1060.209193410119,1496.438171027694,0.10641465281822164,task,Task-aligned,-0.06043124562832745
9,0.1,6,1296.1516034901142,211.98903860006249,0.11255462162425335,task,Task-aligned,0.032111703290554884
10,0.1,6,192.8039450480719,2336.1449782804702,0.0784859039768713,task,Task-aligned,-0.4813794391850018
11,0.1,6,217.92767193884356,2524.4459134556237,0.10891984389973852,task,Task-aligned,-0.022672459287083137
12,0.1,6,192.54154974746052,3014.692521676072,0.10247646002382307,task,Task-aligned,-0.11978854631146955
13,0.1,6,7937.49758308928,5321.097091211937,0.11411174546137849,task,Task-aligned,0.05558101335901743
14,0.1,6,6047.699842862203,5183.555891928729,0.11728356939072279,task,Task-aligned,0.10338743536960547
15,0.1,6,8335.122511343914,5918.292654303135,0.09774408304869481,task,Task-aligned,-0.19111596417130686
16,0.1,6,4970.6473252319265,6249.165618903586,0.08557564732790868,task,Task-aligned,-0.37452128118613703
17,0.1,6,9501.3026477971,6815.0282489986275,0.08829841658409011,task,Task-aligned,-0.33348310914442053
18,0.1,6,6322.095883688657,7060.226264416997,0.09296980643734584,task,Task-aligned,-0.26307490248621274
0,0.1,7,11212.60543292592,11418.653138922644,0.3109605467320152,task,Task-aligned,3.0225290771400553
1,0.1,7,2646.250184572302,6290.2053716733935,0.16685865101025055,task,Task-aligned,0.8505938774379183
2,0.1,7,6162.839206709177,9304.41524091363,0.15519747776418336,task,Task-aligned,0.6748341310716335
3,0.1,7,9716.456013272807,10142.189241146552,0.1328487748675384,task,Task-aligned,0.3379896069535723
4,0.1,7,9820.243337545136,7793.056468630617,0.14434470693791027,task,Task-aligned,0.5112588022820982
5,0.1,7,1469.595904062735,2765.1953920944943,0.13655582230475444,task,Task-aligned,0.3938630344024454
6,0.1,7,2678.1135455890326,1573.0266663068323,0.1289041981449132,task,Task-aligned,0.27853608631191834
7,0.1,7,1555.7282200765912,2536.5319502361235,0.10880100381722524,task,Task-aligned,-0.024463642928722912
8,0.1,7,1437.38126403786,1116.5350187848671,0.10119666515405766,task,Task-aligned,-0.13907789370082446
9,0.1,7,1018.9015340702026,588.105110019038,0.09975909970629573,task,Task-aligned,-0.16074519365014853
10,0.1,7,2326.6075256794575,2869.8045781080727,0.10395990042309528,task,Task-aligned,-0.09742980908805038
11,0.1,7,493.64694757398684,2489.6324255804648,0.09250512144813575,task,Task-aligned,-0.2700787359873856
12,0.1,7,608.7295368239866,4014.2139787611086,0.12116609217492773,task,Task-aligned,0.16190566551795887
13,0.1,7,1619.8447449533269,3825.8123961227247,0.10241252646471487,task,Task-aligned,-0.12075216685770764
14,0.1,7,5147.85984030331,5884.916312416084,0.10524398674229056,task,Task-aligned,-0.07807578003696025
15,0.1,7,6735.83871955541,6262.602556306694,0.09253133904060686,task,Task-aligned,-0.26968357871582965
16,0.1,7,5554.389567385486,7312.9390572404955,0.09822863335759124,task,Task-aligned,-0.18381271623936613
17,0.1,7,9343.19772905216,6895.285312250839,0.08282196571925582,task,Task-aligned,-0.41602537094602093
18,0.1,7,9482.981933434727,6476.1994762244285,0.10014943397450407,task,Task-aligned,-0.15486199043116675
0,0.1,8,11261.99052085838,11077.964635305107,0.3036504939113729,task,Task-aligned,2.9123503667677055
1,0.1,8,5978.524646820209,6548.618962448789,0.1672958366022691,task,Task-aligned,0.8571832340272382
2,0.1,8,11206.299624784908,9830.44041366229,0.15713372390749783,task,Task-aligned,0.7040176552222949
3,0.1,8,10434.72815780295,9566.261565848312,0.1285846010990143,task,Task-aligned,0.273719049934764
4,0.1,8,5635.964426903753,6623.961333787127,0.13772613796258407,task,Task-aligned,0.41150228723302995
5,0.1,8,9210.127421542129,4359.8736147838645,0.14262019419480343,task,Task-aligned,0.48526657011659924
6,0.1,8,2383.847869919089,1538.5769645402324,0.12270679764182325,task,Task-aligned,0.18512751432961536
7,0.1,8,2049.0434955840465,1328.3793876636773,0.10387861023439496,task,Task-aligned,-0.09865503254083234
8,0.1,8,767.7331032587099,1581.1449962742045,0.10733677983637654,task,Task-aligned,-0.04653274610272746
9,0.1,8,2363.731215275533,818.157058754703,0.10025216332821163,task,Task-aligned,-0.1533136312076982
10,0.1,8,1893.998038325517,974.2226078009116,0.09570177217845317,task,Task-aligned,-0.2218981190180189
11,0.1,8,4447.71634829283,3150.706856889068,0.12481095493596285,task,Task-aligned,0.21684183196549048
12,0.1,8,4900.768550059991,3854.889237061492,0.12301756699735857,task,Task-aligned,0.1898114978323664
13,0.1,8,5287.4690293735475,4416.764992904093,0.13046500548436263,task,Task-aligned,0.3020609149307529
14,0.1,8,6707.664752856828,5614.68382252357,0.08813443700073312,task,Task-aligned,-0.33595464518731355
15,0.1,8,9273.06732707913,5743.375702315476,0.1045793610212597,task,Task-aligned,-0.08809316385348916
16,0.1,8,9371.846292572329,6696.95571534842,0.08902881090174182,task,Task-aligned,-0.3224744466960572
17,0.1,8,6520.2179521168,7444.981575755635,0.09241793815074018,task,Task-aligned,-0.27139278165965874
18,0.1,8,4289.65240403777,6580.0125238903565,0.10075902647504992,task,Task-aligned,-0.1456740793160599
0,0.1,9,12061.124943453935,10961.023903398716,0.3138677483748094,task,Task-aligned,3.0663470543359166
1,0.1,9,4495.205975447956,6593.683525204193,0.15872414082649874,task,Task-aligned,0.7279887658817238
2,0.1,9,7396.273778705741,9869.695373855124,0.1610823689568766,task,Task-aligned,0.7635324945720456
3,0.1,9,10334.108751384716,9510.114442443184,0.1260406303042478,task,Task-aligned,0.23537576729789986
4,0.1,9,6248.940512443834,7033.913894204656,0.14285493272036942,task,Task-aligned,0.48880460036838275
5,0.1,9,3703.9499627619516,2818.2255714915227,0.1500815257442923,task,Task-aligned,0.597725386482714
6,0.1,9,2222.981700421893,1081.924060199235,0.11205502922577157,task,Task-aligned,0.02458173770383351
7,0.1,9,2111.762891277729,2212.776672324864,0.1118861758688008,task,Task-aligned,0.02203674308210563
8,0.1,9,1338.1475023984676,17.15249141509412,0.10060576114570671,task,Task-aligned,-0.14798412778577041
9,0.1,9,1035.3983189837309,1363.7102616879274,0.0949545148647813,task,Task-aligned,-0.2331609442200725
10,0.1,9,4975.908883789263,532.1041594114504,0.09321758456702699,task,Task-aligned,-0.25934033647738014
11,0.1,9,2690.7053474721615,3116.938010937185,0.10088285433067501,task,Task-aligned,-0.14380771887028854
12,0.1,9,5564.538474333589,4555.732406523137,0.10329948030443017,task,Task-aligned,-0.10738380514851684
13,0.1,9,279.1198420308647,3851.6405659966404,0.12905502070819894,task,Task-aligned,0.28080931687886457
14,0.1,9,4935.09067734878,5418.453246944002,0.09713094134507318,task,Task-aligned,-0.20035736964922257
15,0.1,9,6438.2518627929385,6366.007403039082,0.09331761618574642,task,Task-aligned,-0.25783263810400536
16,0.1,9,7374.515697113471,6221.240775370563,0.0848963452785565,task,Task-aligned,-0.3847598698239058
17,0.1,9,6631.138724866032,6334.100316115539,0.10575242140923632,task,Task-aligned,-0.07041254185152705
18,0.1,9,5943.036574729835,6338.044660120213,0.09393708615232237,task,Task-aligned,-0.24849585166670254
0,0.2,0,28454.178839602624,23738.22338372923,0.4246241567310535,task,Task-aligned,4.735691796101017
1,0.2,0,19134.902777478273,21869.50932525692,0.24578509116213648,task,Task-aligned,2.04019039658471
2,0.2,0,6445.01451185171,10631.161942112085,0.2326627627289805,task,Task-aligned,1.8424078005732476
3,0.2,0,782.1022742413334,416.34701187891187,0.17789710958538507,task,Task-aligned,1.0169679324751935
4,0.2,0,1224.3574766224483,4.633426264161244,0.14302020116507896,task,Task-aligned,0.49129556241067096
5,0.2,0,3446.7288324894034,7666.108267988253,0.1391039738716477,task,Task-aligned,0.4322693305485947
6,0.2,0,10203.606491949118,11415.2878179478,0.2098543915306331,task,Task-aligned,1.498635055562225
7,0.2,0,14360.25525744236,12663.236243189429,0.16472593830634344,task,Task-aligned,0.818449166438338
8,0.2,0,15955.660384926596,14340.758945431677,0.12591692887467906,task,Task-aligned,0.2335113123732222
9,0.2,0,19942.679883117205,16497.09349788283,0.1526420948777238,task,Task-aligned,0.6363188428998922
10,0.2,0,21674.92010661756,17394.325404296687,0.1312301099227549,task,Task-aligned,0.3135927358888969
11,0.2,0,17523.630001553916,17655.650973647076,0.11961701631598465,task,Task-aligned,0.13855765633185116
12,0.2,0,24016.07003077137,18098.987551424187,0.14832354454649516,task,Task-aligned,0.5712287104689409
13,0.2,0,14594.555117090466,18186.362750132743,0.1554842536758468,task,Task-aligned,0.6791564801555842
14,0.2,0,24198.934425478743,20282.065039864916,0.13216976569883918,task,Task-aligned,0.32775543267687957
15,0.2,0,17055.251681609137,20963.62517923658,0.1123180925215941,task,Task-aligned,0.02854668507031224
16,0.2,0,22737.911962284066,23152.1702497332,0.1394970952576992,task,Task-aligned,0.43819454181555534
17,0.2,0,30641.24575829215,24802.625297752093,0.10986682751189045,task,Task-aligned,-0.008399315755750727
