round,mu,seed,empirical_loss,preq_target,v_t,fr_step_null,fr_step_coarse,fr_step_task_no_qty,fr_step_task_no_cost,fr_step_task_no_group,fr_step_task
11,0.05,7,325493.9990556012,347379.2742576691,934.6741076575709,0.0,0.02922520726475593,0.04532371673348553,0.06244627637024731,0.07107955386044944,0.1038104266214936
12,0.05,7,355288.79615868937,346519.7082280984,489.3953041502973,0.0,0.029682353270237827,0.040517492093425936,0.05878451729518803,0.07508066739353748,0.09322864523656955
13,0.05,7,316612.37553035363,345393.75309923175,467.8959787635831,0.0,0.02341594009565022,0.03281622748228026,0.05285567483498065,0.06356241350173676,0.08431492245969335
14,0.05,7,334874.9979562738,347879.10419112013,2640.00919383741,0.0,0.02400443018609916,0.031232970837145407,0.042371705259745075,0.06293787082064559,0.08003858440428002
15,0.05,7,360416.1661059554,343854.98457772867,2163.6117703903,0.0,0.017818616146779438,0.05252053797537724,0.036386704437641026,0.049872922201572474,0.07062519922553764
16,0.05,7,331301.285336641,343581.55762213777,197.81215780240018,0.0,0.022301148157912003,0.029449375820342346,0.037835172400174956,0.049483280185818275,0.07396585219406089
17,0.05,7,353185.5963288554,341163.1156396392,2122.218647599395,0.0,0.019139946751504083,0.03294111843172342,0.03329905900638511,0.05085102000573738,0.09126851747843875
18,0.05,7,348746.3294497215,345112.1948213807,3854.461974535312,0.0,0.01752216450292729,0.03098978053608612,0.050198228591905314,0.056890987154334986,0.06847342673236423
0,0.05,8,328108.085403215,320626.91274226556,6819.394316808612,0.0,0.12477173086892675,0.13016994990468725,0.260943023070801,0.2587154313440359,0.26629419808425664
1,0.05,8,321783.91112009773,322973.9191471301,4196.690998727572,0.0,0.10391874082511195,0.11392836161131698,0.11658796317698229,0.12329350549845956,0.13505308414710473
2,0.05,8,328634.08311037853,325627.4636220952,4030.4653107128106,0.0,0.07775301241490398,0.08630981126752038,0.08676321482016058,0.08966060818448844,0.09871067395788874
3,0.05,8,298956.3587932448,329222.66889812524,4538.695130584587,0.0,0.06153524388540772,0.06722501522709534,0.06723409589470788,0.09097305517015365,0.09792896228199391
4,0.05,8,323913.28862582846,333008.3941019661,4868.214161620825,0.0,0.05444461253932873,0.06269234061542965,0.06074360640044396,0.07403585647796436,0.08999649495850102
5,0.05,8,352116.95480965206,335889.3609468548,3168.321907398,0.0,0.025863186837950074,0.047093877273474694,0.038189706288872395,0.051060631222493845,0.07310937412594579
6,0.05,8,329305.75412817195,341319.08567808254,6174.2712306795875,0.0,0.0600785787748766,0.06387238368419682,0.08493752257828235,0.0920559385493669,0.09739400979206474
7,0.05,8,319003.7839381302,344679.7388439672,4266.072518557252,0.0,0.056095769675707056,0.08248320720905693,0.0881404207691775,0.10350920861816269,0.1234927323101328
8,0.05,8,325792.21335034067,345445.2143735517,1642.5348411783925,0.0,0.03158367266053321,0.042863017095772366,0.06214942032263843,0.07253215201350745,0.0877689950925184
9,0.05,8,343635.42595015577,346732.88730218506,1733.1894000961329,0.0,0.022320080214430653,0.04325636322708418,0.04118061281269354,0.05819857453739046,0.06396455081757264
10,0.05,8,341955.4781759385,349326.0712527792,2743.3442724622437,0.0,0.03159617041268437,0.04856265910966943,0.05243996123009146,0.06419203402477973,0.06921651460835253
11,0.05,8,340783.07157839695,350032.2243902149,1000.8803508978453,0.0,0.02742124292752897,0.038791649028403985,0.05443420525193056,0.07458399642149448,0.08277485186752896
12,0.05,8,351949.6936436373,348970.1492034778,421.14914950943785,0.0,0.01973583555655413,0.034195430258083824,0.041939810563295404,0.053766780855484794,0.07295246816244359
13,0.05,8,352595.6285313182,349483.1698963255,1201.8345598884043,0.0,0.01719348650976773,0.029988988453487186,0.041712737961074345,0.06329833572985581,0.07923348523264152
14,0.05,8,353906.4263663897,350663.7959057709,1405.2657940210192,0.0,0.022851564205075364,0.03507727998957041,0.04469511389357919,0.059755810549196355,0.0846288637453902
15,0.05,8,355120.5065395344,350036.177461918,85.90825050830608,0.0,0.020287408137288583,0.03872494754241287,0.04610337094295468,0.06787129943867662,0.09577684660780297
16,0.05,8,352021.2701759429,346880.9616933892,2451.701787780621,0.0,0.02534053913348115,0.04632685986681192,0.05409759313100627,0.07747820361772075,0.10514647335638862
17,0.05,8,358168.5451876376,344728.1073281929,2044.4656238420284,0.0,0.01408969265028451,0.03536088328130755,0.03478160278771127,0.06654691214354337,0.08056890976279328
18,0.05,8,344680.8396365018,345415.42406541796,973.632875712181,0.0,0.017159411562668533,0.04090158738361834,0.0394883613937074,0.04799692943644597,0.07953083659420497
0,0.05,9,319057.64064629044,319718.0324046011,5958.667077223363,0.0,0.10307027636989484,0.11069922296139417,0.2665426020482619,0.26764225470587283,0.2723334520157409
1,0.05,9,319963.0175728859,323651.6026657276,5431.858415463532,0.0,0.08172604761004093,0.09002767219707224,0.08896578628488183,0.09411142827261434,0.1077656658384861
2,0.05,9,341490.56172497943,325632.95030986646,3334.1877484226716,0.0,0.05106257271301938,0.05410176774918428,0.06095880936445086,0.060726616044990425,0.07112806000225695
3,0.05,9,316137.9727441309,327658.45030686265,2873.3787348065525,0.0,0.059137139487724984,0.06424805395642079,0.06441392764212689,0.0732176758776204,0.08689077857662664
4,0.05,9,323311.00380280556,333035.60275449854,5823.822111714864,0.0,0.09811210025561048,0.10424997757491365,0.10561647200485619,0.12111641636135126,0.12923957100871006
5,0.05,9,329973.1084068611,336562.6953995917,5248.239870864782,0.0,0.06636672587127895,0.07623927492630533,0.07008594425326878,0.07462635090054563,0.0835422303404996
6,0.05,9,342789.1996876549,341748.4252455799,6721.170395740366,0.0,0.06309094091484939,0.07230358658200686,0.06916631118580686,0.07500848889097153,0.0829586755029984
7,0.05,9,332480.57014134567,344881.03712990094,4596.024494563579,0.0,0.04202986460165955,0.046018656056936065,0.05110086955976079,0.06938283769054453,0.08638516702463563
8,0.05,9,369417.61375533516,347351.61639075796,3291.0694704473717,0.0,0.0355193385561707,0.047920889887856234,0.04562535916968207,0.062335447194268194,0.07701787945142655
9,0.05,9,347744.3390817623,350146.7771227305,3158.195810518984,0.0,0.017660776780935594,0.028575513204389582,0.03860164301244461,0.05653387361789321,0.06620526254228408
10,0.05,9,348811.8232683785,353507.01186925307,3629.0828030686243,0.0,0.03425499878626541,0.046661524992814445,0.060284542257667176,0.07427634654440522,0.08501755949387481
11,0.05,9,361061.3455425443,353711.7660409438,994.2986786640831,0.0,0.036581346439105676,0.043342578833400563,0.06655311834104381,0.07324015888387106,0.08177912624416274
12,0.05,9,340675.03053287347,354674.66639591125,1418.6828677596059,0.0,0.026493560149795713,0.030642805560904894,0.05512177794828391,0.06253882251162345,0.07254847770501137
13,0.05,9,373092.04831654887,355564.6198853957,1054.9713979664957,0.0,0.02683417082242975,0.035762928505937874,0.06445232965167574,0.07526227350449735,0.09356655682965263
14,0.05,9,351073.84838215966,355671.0867581098,598.9512818540097,0.0,0.018154835007080095,0.046725993421105984,0.03810896450130676,0.06080134534864984,0.07809167010773278
15,0.05,9,347333.8518683643,356111.80193518265,910.340289034415,0.0,0.01673646130831251,0.02445572313544161,0.03801034445453011,0.049181106876054724,0.07410421141936731
16,0.05,9,347559.04636691196,356640.9045172749,885.2922984380275,0.0,0.01710587403887357,0.05337193336129384,0.03513092315389673,0.051727162418480355,0.0897405314059546
17,0.05,9,356946.18763223436,357187.814835496,977.92834333668,0.0,0.028275849601955037,0.06095834517715119,0.044903070445741815,0.06843845218621349,0.08080334547873232
18,0.05,9,399005.6961534368,360646.6756344548,4635.342838303244,0.0,0.019544606571381556,0.04239834604333551,0.036848443420038374,0.05416546116495723,0.07058299803937734
0,0.1,0,315490.42253039224,326842.61081900244,12951.850954421156,0.0,0.12828770549222407,0.13695602486170932,0.2721994225531618,0.268858001775266,0.2782230477831926
1,0.1,0,322690.25623812515,328278.1910575026,6632.083753780695,0.0,0.21277164547668392,0.22262922172395527,0.2222986369788429,0.2246373312924974,0.23885238676664733
2,0.1,0,297616.05888313317,340017.4167452521,14303.915868331736,0.0,0.1519490159215437,0.16469784019664888,0.15791382103327212,0.17172915707534506,0.17735436268310142
3,0.1,0,325284.8273477319,346952.2922467896,12407.689389539592,0.0,0.10343233519431794,0.11461101102807042,0.11101495002460159,0.11825347707789524,0.13800446942889522
4,0.1,0,355198.0129736682,345930.790037082,3675.866505365935,0.0,0.046483848739293905,0.053034156873780866,0.13950268428216264,0.14396730507822184,0.15839165561584717
5,0.1,0,355231.5143519404,349340.17801097577,4539.382300645462,0.0,0.042290014081768926,0.06014288961682244,0.08491613887235412,0.09943251310861041,0.11719064021980534
6,0.1,0,352081.81069373497,347100.91242537455,866.880929942592,0.0,0.049883601620504696,0.06539498525749025,0.09737469934357891,0.10820546499308079,0.1207930336414889
7,0.1,0,345904.5269151858,345443.60606042435,1397.7589487688383,0.0,0.042969919333190366,0.0493653787747686,0.09366166623770143,0.09524044355837223,0.10572671196928941
8,0.1,0,346754.97802811046,343880.5271472703,706.9158742605359,0.0,0.04212580093791911,0.05313825295927228,0.06927591915051476,0.07928012230938318,0.09540571349090812
9,0.1,0,342542.2191420807,350271.69324051193,6564.369212448073,0.0,0.03773157220760092,0.04344046069302734,0.0708167515540107,0.08434632436194635,0.0922734715339569
10,0.1,0,390480.80134223565,345950.165896355,131.19100203015842,0.0,0.032684350044984406,0.05234501642620243,0.09084302568846275,0.10036260279345685,0.10752703767065322
11,0.1,0,335548.2008868412,343933.1596873659,1439.9657760824193,0.0,0.032895275280906806,0.06390306057159013,0.09349697465160527,0.11304287635362946,0.1267180725700734
12,0.1,0,351709.2582258251,353556.44903814734,9971.697892763943,0.0,0.02717465752974148,0.04769490626448276,0.06480009465129816,0.08126531422484706,0.10641794018508091
13,0.1,0,354484.2953867905,366388.75604111614,16383.574807722529,0.0,0.03274914116343905,0.052023597094483544,0.09763633342459581,0.10193396553919426,0.1139354462707115
14,0.1,0,391110.7946517518,366418.1684973291,7294.92162841867,0.0,0.01842505858106546,0.029106285337091826,0.059420682121716764,0.0760871770728328,0.10067316380535717
15,0.1,0,329180.8354608192,367569.06668137235,3450.7522794154356,0.0,0.02137286643188689,0.03523224066721579,0.074623991226082,0.08963649579270809,0.09789583289878485
16,0.1,0,347285.70239706076,368732.38918587076,1300.1267570816563,0.0,0.027055751946007234,0.04101219581824035,0.04940023735364913,0.07639922573154209,0.09941274448695381
17,0.1,0,427204.07331835554,370307.10157330125,1635.6362269149977,0.0,0.010683925418820031,0.037716837175564566,0.025656944728553666,0.04612191884440886,0.06394730625675003
18,0.1,0,405657.8760243174,374680.82092042215,4476.290118920675,0.0,0.018427615782244132,0.04244360690994692,0.05482863874535278,0.07141677221690838,0.08906944000987833
0,0.1,1,296216.5899807804,326148.43900292245,12330.575958029774,0.0,0.23539644796770245,0.25258555368092883,0.33895337878845694,0.3422833351226313,0.35140777905880594
1,0.1,1,331343.95884211647,330979.670644967,9484.176198892645,0.0,0.11206340228584984,0.12170254866621479,0.11735681497163651,0.12258433795715588,0.13235258557608112
2,0.1,1,329195.9346938778,336800.02359241794,8889.331397572882,0.0,0.10335665391096084,0.11031340849514877,0.11158029892523298,0.11345391094486092,0.12637936271693925
3,0.1,1,321142.3293876953,346306.84396326967,12695.75634071522,0.0,0.08482083885576198,0.10024563875068984,0.09579378921103854,0.10179412313001754,0.12282750324778896
4,0.1,1,350365.11121839995,356080.06812613516,14347.537668233854,0.0,0.08875030501753244,0.0985796382694082,0.15482874232993882,0.1596289710007537,0.16771790256483055
5,0.1,1,343791.8522516195,353239.46396992536,3865.7122129494674,0.0,0.048550334186943656,0.05285440910234724,0.08300152221975104,0.08528012557734765,0.09405429657388208
6,0.1,1,360284.8033582967,358271.0991228693,6376.877623647801,0.0,0.06892364537978304,0.0748908244201031,0.13412316776968733,0.13717451862913901,0.14485980807714896
7,0.1,1,361318.1339597628,357269.2356430833,2769.2973694934626,0.0,0.03273596619821397,0.05958956104528141,0.06783751661860789,0.07220893244920341,0.09397516403637753
8,0.1,1,366478.6572786876,351572.07344401476,5281.433193696779,0.0,0.049349571113329806,0.06419779888281081,0.10263580233291106,0.108234156483449,0.12596682962127392
9,0.1,1,345331.89645126666,353130.3928182896,1670.684572394006,0.0,0.030957497476538188,0.06371335240718912,0.05499303386207999,0.07838479318304685,0.09500140129130992
10,0.1,1,359249.22821314994,356169.23323467054,4551.289968144207,0.0,0.0266568391578048,0.04940291889083292,0.06314655230136243,0.0817824071322982,0.10011016856629017
11,0.1,1,353274.1603360203,358719.97512085125,5040.571139438078,0.0,0.03212494218523217,0.05063125220407872,0.07385679651745318,0.08130655898970546,0.10742641570327421
12,0.1,1,365077.4751263097,364548.61867775326,7900.21839595167,0.0,0.04095660948998634,0.06771915131287395,0.09722656355557603,0.10932546573067685,0.12551153288382988
13,0.1,1,367555.98408991937,364699.94635963393,2387.048612713814,0.0,0.018265878072440414,0.033516624038470104,0.06585203339619766,0.08136179636758091,0.09174630729413358
14,0.1,1,371499.5324057089,368751.5263304379,4784.556839309342,0.0,0.013666263778161452,0.031637494339624546,0.06584878353119376,0.07959941738672556,0.08967262570942057
15,0.1,1,373036.41440200806,372032.8534567924,3779.919372669887,0.0,0.01677647252747887,0.039782031693812656,0.04130685694295635,0.05336312681582403,0.07530792991837156
16,0.1,1,400381.3303768778,372756.1119170375,1206.2115729637444,0.0,0.030957359557712734,0.04240162159539704,0.08455831096293549,0.09566399037140173,0.11000789737655711
17,0.1,1,388291.1355170054,379443.96108905936,6839.307792518928,0.0,0.02836059047654729,0.05571606686210547,0.07871950258504079,0.09758984020074844,0.10795071650153742
18,0.1,1,395845.7455726458,385222.5870694761,6348.10038608429,0.0,0.019944791821607837,0.026403366983142506,0.06895697069403899,0.0705529617773805,0.08513932678413921
0,0.1,2,291083.520720738,327331.1657614161,13634.151603592269,0.0,0.16563142216718715,0.17890966856765578,0.3095871324965115,0.3116028988430424,0.31958587246710346
1,0.1,2,320733.6826070234,328749.3833955059,7492.154290833685,0.0,0.14685346880576514,0.15650764058087904,0.15810191781228894,0.16203454342212595,0.16912790789594764
2,0.1,2,316288.6089083922,340496.77362670196,14090.862434349488,0.0,0.15813220628230437,0.1623012013525533,0.16638947747384716,0.16798909652432317,0.1783788377426567
3,0.1,2,355121.22346712515,341345.00544663874,6934.61161343276,0.0,0.08803466610438714,0.09110742934139741,0.09412058598589902,0.09761589244689146,0.10472639732136055
4,0.1,2,332162.7998381178,346958.2531571322,7273.340667337936,0.0,0.07286364063827322,0.0748778352597806,0.11645601664805202,0.12107913897775865,0.12964157628202297
5,0.1,2,330294.8337727916,350217.94199232373,5786.560056976625,0.0,0.05488635494539476,0.07154478824361506,0.10786012343859526,0.11125327182670944,0.12448611843700436
6,0.1,2,341538.5407598238,351775.7214570376,2492.538800037175,0.0,0.056490308138797136,0.06386126749375898,0.09662751865019024,0.09696844848907663,0.11484670360562797
7,0.1,2,363564.7132747346,353423.58299662283,2225.0074719666154,0.0,0.050704267382609684,0.07354870437271634,0.12373358096478937,0.13556323244454396,0.1479332909444714
8,0.1,2,336989.43027552206,350808.9821797551,304.09195232129423,0.0,0.02957142835136623,0.052789899693560384,0.06530312519946768,0.07838705935333591,0.09053190232497109
9,0.1,2,360875.1030033219,351412.0220921928,955.2145044214558,0.0,0.03867465381021961,0.048686720100084804,0.06796317092806708,0.06795267421048774,0.08947415370850419
10,0.1,2,328783.61754734634,354027.4823382344,4819.475517117884,0.0,0.04220727008794916,0.0671628890453758,0.08115055641263785,0.0942565058036245,0.10645164583035134
11,0.1,2,330731.6170769595,352624.5498446689,1979.6678329888964,0.0,0.03931019428667265,0.05656704358849078,0.08341993427823494,0.09506621712164336,0.10545915689657108
12,0.1,2,335267.3642954237,350492.22651837755,887.824902226741,0.0,0.02081500981595928,0.05767666558167819,0.08852841124176733,0.10702923239298442,0.1193261397718361
13,0.1,2,316878.7963745555,350374.2448979559,75.76522415486397,0.0,0.0333109634822049,0.056398443180150915,0.10292291082172104,0.11400735046770952,0.1285473212477247
14,0.1,2,382147.93788820494,353735.19293340755,3341.0767501634546,0.0,0.021621995691638973,0.042302421891074055,0.06862882618764657,0.08426016047895073,0.0936522186960694
15,0.1,2,329924.4829792818,368656.6176795766,15861.508589185949,0.0,0.026218530320818927,0.0418550666782075,0.07885838157801792,0.08666942631556228,0.09731837810771965
16,0.1,2,379445.0432144915,363163.17579798296,1389.7625781144015,0.0,0.024561692974837457,0.05727824063874006,0.06535002752323285,0.07926250044583497,0.0897798548871201
17,0.1,2,336308.27299329697,364750.8810962037,1676.3420331019443,0.0,0.023297256435846354,0.03459059072014208,0.06323111980195076,0.07614052447879148,0.08229186220131683
18,0.1,2,377206.3341817664,374510.67379188177,10100.053480200702,0.0,0.02178801013678223,0.03633749717418437,0.06282301514612604,0.0803654017433652,0.10002423921303508
0,0.1,3,331140.863545921,326797.4716984882,12971.150485290505,0.0,0.18190860951104565,0.19270590767327905,0.3043321869000007,0.3009389605920068,0.3099700767729026
1,0.1,3,338545.2043194423,331021.47230033815,9663.901863936742,0.0,0.18879114671088856,0.2044993630811021,0.19562234816027477,0.20449212183474125,0.21341190939460233
2,0.1,3,312382.4050467607,335522.4239994307,9176.904173435585,0.0,0.10730780140080433,0.11533497596201185,0.11542676752010166,0.11896562778268063,0.1325691919091222
3,0.1,3,325705.2667957366,339943.76979360374,7158.4565654838225,0.0,0.05954777383389165,0.0681690090328606,0.07625861963996128,0.08014622556926213,0.10751314836010213
4,0.1,3,350498.22310622997,344770.7400847874,5830.922603563406,0.0,0.049882611182511714,0.05856628569772895,0.06985720219130215,0.07628081415831937,0.09318267101024964
5,0.1,3,358944.70094540436,348810.5143949393,5085.436605806171,0.0,0.06195029855080407,0.07088809284787399,0.12713821757936167,0.13591968550632996,0.14269306542285318
6,0.1,3,353006.59919191356,348184.95978605945,662.3744216554333,0.0,0.04853406878730406,0.05052344765483136,0.0975508396856319,0.10205556988207048,0.11271050382005351
7,0.1,3,354183.89782172925,347899.50416653464,157.53709738643374,0.0,0.041189943698482404,0.05517353925968014,0.07281939266541189,0.08253487563973433,0.0993712705723094
8,0.1,3,344962.60590152803,343198.57124817936,4155.023510602419,0.0,0.05278967346226639,0.059941552097279416,0.08220183098128148,0.10139214514472011,0.11327917621421751
9,0.1,3,342282.2194536484,341919.33343745855,926.5290077976533,0.0,0.03250922608817003,0.04247659769863531,0.053606035441479356,0.07022925257076931,0.07839405483674837
10,0.1,3,311197.56494144537,351112.2436562587,9267.29750768881,0.0,0.049242774213626904,0.06847071057386998,0.09264108833503584,0.10791673575458428,0.12700700794094802
11,0.1,3,365007.81458283914,345763.2270038999,3139.1561160812853,0.0,0.02868338426191318,0.03723212441687324,0.06082973275413638,0.07300486938776482,0.0981428906243832
12,0.1,3,332482.6439621502,347760.10901831585,3249.593814424763,0.0,0.018311226963521103,0.02722570174779031,0.0587862384740125,0.0653226586348455,0.08457754972693445
13,0.1,3,316392.26588944107,349200.78484731144,3702.8014351032325,0.0,0.029593051389500517,0.04566695314723761,0.12231381245357721,0.12765495430429372,0.13754708311939898
14,0.1,3,340525.80808520375,359139.0566143631,9970.889108990727,0.0,0.039346910317476974,0.05366667745310476,0.090450304789198,0.10468361154908508,0.11386953166474226
15,0.1,3,331845.8274132264,359737.5289546289,5023.06025541533,0.0,0.02368079586227167,0.06722058848214738,0.07424615511389482,0.08329410418636858,0.1097137902218302
16,0.1,3,391117.1002594214,366142.54707781726,7670.398543520598,0.0,0.02458338185413604,0.03707983026405844,0.06675627016742897,0.08223049029315958,0.097019154559776
17,0.1,3,363529.2629645285,373200.7089106668,8247.725764008355,0.0,0.02434452628429629,0.05113383938783035,0.06902624602086382,0.08697193094468249,0.1012547213019991
18,0.1,3,372893.7204079442,384277.1248612703,14267.221033371054,0.0,0.026409933731317486,0.0510555307433225,0.08045716422391413,0.08380033974700644,0.1039243165157615
0,0.1,4,322121.9780172656,328901.51928574144,15074.198767357913,0.0,0.2195200619896529,0.23521098163870874,0.32138052886805124,0.3204087207596819,0.3310833129158727
1,0.1,4,326011.269212488,329346.4706493965,8359.803866980074,0.0,0.150953511901774,0.16073810799576263,0.15985630464791245,0.16369677278940192,0.17391213049663898
2,0.1,4,338562.15107882774,337459.35021747346,11454.94785084424,0.0,0.1091625752252989,0.12453959425154613,0.12171485786838493,0.13174224647872662,0.15147888867951953
3,0.1,4,334173.10155996634,343671.25115553755,10061.19642149558,0.0,0.10739928852430373,0.11626273065009089,0.12099198090787865,0.13091055920874078,0.1535086521955439
4,0.1,4,361976.3805363595,341569.853100539,1876.6329010043992,0.0,0.059784604284360686,0.07637203393242903,0.15312034841220507,0.15787983044615506,0.163712849060426
5,0.1,4,332665.06964603247,340672.5081136471,42.65292917197803,0.0,0.038807730330727895,0.05104323663167498,0.08404264555384096,0.10018334745604175,0.11517068592362818
6,0.1,4,352459.2125612613,345837.59629576106,5796.938092301774,0.0,0.04175193646928631,0.06036236095088394,0.06726430719970676,0.0689857987970989,0.08631254392267015
7,0.1,4,323150.5860215563,335513.6598608722,3215.807086146204,0.0,0.04074075786489436,0.0717585082405101,0.05891352510947774,0.07354255367778838,0.09276973143871087
8,0.1,4,324290.7407684547,332177.2327756958,2766.0724093705066,0.0,0.03598078181225096,0.04474806361070608,0.06553689445218545,0.07195015021563965,0.1028199536403225
9,0.1,4,338214.69020372705,337500.3443699474,5248.477537808416,0.0,0.034956173120280966,0.050857742665135576,0.0764785697361273,0.09519425367855501,0.10405669608562056
10,0.1,4,314114.97896507324,334474.7733628367,182.98072804586263,0.0,0.039278375905785944,0.06547393948367433,0.11899425804164265,0.12173795278171784,0.1378942266112856
11,0.1,4,352962.7287194159,337075.3960201336,2888.3085152482963,0.0,0.028684169744744387,0.04288806064984364,0.08088334006837451,0.09083405900066614,0.102786677808196
12,0.1,4,343571.39521538414,342851.04468725313,6004.279749271693,0.0,0.03400815386334967,0.04671778120662443,0.07273137103969685,0.08365874664900223,0.09404418600578637
13,0.1,4,337509.4309169614,347028.16911218833,4273.0915631429525,0.0,0.019029020184979657,0.04770711415475408,0.060995216039731834,0.06965575524876776,0.08467803152739332
14,0.1,4,345444.7917533434,352115.1640329886,5552.62259689247,0.0,0.022202129214137643,0.057595447146951265,0.056890689276476475,0.06684066353867522,0.08393389125404262
15,0.1,4,332054.59627886256,358478.86623173027,8615.180636814563,0.0,0.0296048786481634,0.049843897263526955,0.08896121739431141,0.10220593105097232,0.11178114171748454
16,0.1,4,364292.0898652943,363061.2713921291,5523.802155206155,0.0,0.022522078933947885,0.05945266505551705,0.07108833681383799,0.10358050759654863,0.11463318100047835
17,0.1,4,364875.18466621084,370253.2472624543,8181.23837009602,0.0,0.024670911917435492,0.06305443723492826,0.08342931828522245,0.11345507088109397,0.12682195827489343
18,0.1,4,368105.7231206239,376061.32413557207,7376.02221737185,0.0,0.021277959608143413,0.04915427153121018,0.06243768786816066,0.0718797561772329,0.09170841122411585
0,0.1,5,315293.5416472969,324644.9958610131,10813.498461072333,0.0,0.12584121618295835,0.13632029176547636,0.22924605090917555,0.22792530598451552,0.2370603030735608
1,0.1,5,296699.5250072574,329106.8670300085,8783.158348475175,0.0,0.1645676762599825,0.17436321846937863,0.17389687921591507,0.18226376266811647,0.19291726264821635
2,0.1,5,330928.00161106384,334127.1461239381,8562.645658157242,0.0,0.12990701671076982,0.1368923391865112,0.13998479591435772,0.15039065892315717,0.1631762560698311
3,0.1,5,284223.76405128784,344077.6879257671,11984.880634947447,0.0,0.12190466176089455,0.13174843749240123,0.128896043734378,0.13104796158660145,0.14669323408127155
4,0.1,5,331018.7439522698,347604.03354936163,7114.917297604086,0.0,0.05756233855941907,0.06459338359731967,0.10060412410299784,0.10651347313067952,0.11734530699225662
5,0.1,5,337956.1507552875,352364.2693167995,6642.6667209014995,0.0,0.03127999346253679,0.03816504363196176,0.071431159826489,0.08170893746464898,0.09138004512347041
6,0.1,5,343543.0586461312,348778.73048884433,626.3814654329326,0.0,0.05196374880360182,0.06552502113707735,0.11032229258660987,0.11598675835266027,0.12324028711184914
7,0.1,5,352281.9480002633,349777.299917006,1377.2753334086738,0.0,0.056020795484946755,0.06954686375221175,0.09837657327037404,0.11323995018214156,0.11976357322497247
8,0.1,5,348297.06717056973,344694.8419345396,2542.0057900824468,0.0,0.05247118627688797,0.06505842380201048,0.08538134312624336,0.09712342515395948,0.1095301079451871
9,0.1,5,327613.59868365456,346746.44542593794,3170.313462214661,0.0,0.029452746486432414,0.04349777964444024,0.07527529890625693,0.08917032254447395,0.10883238790223677
10,0.1,5,339135.74502349854,344099.8887523089,46.64379251626087,0.0,0.027602667556046043,0.036838652474970736,0.048121100752209954,0.06085015892629896,0.07407731847262097
11,0.1,5,370846.3246140577,344697.93840254337,1339.067016546207,0.0,0.033313901830919646,0.046107040346685266,0.06621916189181763,0.08144524934837756,0.10289446838893584
12,0.1,5,346330.58704959205,350575.1186339863,6199.877103393024,0.0,0.035003017938303724,0.0527691128882687,0.08049722242247807,0.09273227109191938,0.10067282827697217
13,0.1,5,355596.67303451634,356186.90977502195,6187.86823119811,0.0,0.03845201782262902,0.04537819399167137,0.12803258908300003,0.1356773389721042,0.14403903684667693
14,0.1,5,320692.6689118655,361002.2803523966,6580.435346539423,0.0,0.021564584986891136,0.05176691623606282,0.07602037944742816,0.09810014358468999,0.10809043455074327
15,0.1,5,348890.7981181031,361056.02345920523,2170.2695295218728,0.0,0.015643542937512096,0.030707385645188424,0.04374365461947354,0.0567551941489896,0.06414936543908663
16,0.1,5,359165.5538941188,366095.96908947115,5074.005223347864,0.0,0.0184015283637582,0.03349188723232142,0.051979258577761075,0.07775428836171357,0.08643374314525941
17,0.1,5,362205.1561213434,371590.0714059292,5579.293364270008,0.0,0.022435733376047425,0.04006937537449478,0.06098362564023408,0.06839533850506811,0.08370310674319072
18,0.1,5,363832.15984985157,375785.9803213896,5652.759413867781,0.0,0.0299832918025799,0.0588718615969752,0.06214269291544822,0.078333948913005,0.09442485081224561
0,0.1,6,312953.69555488747,324958.25035990257,11156.372369192191,0.0,0.17659231392088076,0.19083542064290088,0.3082936823108182,0.307977917268512,0.316493590640883
1,0.1,6,315769.72509507596,332105.0208909271,11490.917523405806,0.0,0.2006355994495684,0.21339382862866188,0.21322453739417171,0.2228135430385216,0.23837680902392935
2,0.1,6,307519.4878605955,338132.6376884251,10331.819360666559,0.0,0.11744098477165214,0.12895469857318823,0.12531702495076605,0.1323339126898056,0.14867523549913292
3,0.1,6,366110.42368130764,342245.51443038456,6317.775280886737,0.0,0.051282514706770733,0.0737101593191303,0.07166091465760709,0.08598929868029766,0.09676527858802535
4,0.1,6,346402.615379462,340778.00057149876,1499.1351298869122,0.0,0.015496471693631685,0.029289008974735912,0.036405458703933156,0.042558926841493996,0.05005972409443415
5,0.1,6,320834.74274627725,340837.940012133,1031.3758573582745,0.0,0.06219833574311711,0.07128030126353102,0.12351902971662077,0.12849852868194905,0.1387739383982332
6,0.1,6,372798.37549412594,338248.86234662996,2395.3530412371038,0.0,0.05335011437241568,0.06468404269454052,0.13552340497702126,0.13645488392269187,0.15460058175398234
7,0.1,6,342174.7203503842,336515.48739927105,876.8466033445438,0.0,0.03321346086711712,0.04017843468871807,0.06793901947930922,0.06528221262202208,0.0824994833532748
8,0.1,6,345697.3947059977,342171.8075661911,8004.7455615913495,0.0,0.04096333549998308,0.053241521782184296,0.08587485639740597,0.09072838861675779,0.10948225605235677
9,0.1,6,329229.35426589195,336964.32679554156,1393.8212784330826,0.0,0.03214555974212,0.052988058454860064,0.06352090939678935,0.07270792472343551,0.09303607783553074
10,0.1,6,341829.80212414934,335615.69605039107,1151.8363479547552,0.0,0.043658366040258224,0.053033702071506525,0.07209123664010364,0.08426140262879239,0.09550420057866657
