T,C_exo_total,C_exo_ratio,gamma,seed,regime,err_T,sum_dt,sum_kappa,gen_gap_traj,traj_emp_risk,traj_pop_risk,pop_mse_initial,pop_mse_final
3200,7.58365211707533,0.0025,0.0,6,mixed,0.062057141214609146,7.583652117075352,0.0,3.628822846470786e-05,0.0209150709062927,0.020878782677827994,0.1737733578681946,0.019568436071276667
3200,7.792952571436253,0.0025,0.0,7,mixed,0.06098778545856476,7.792952571436254,0.0,0.00023942874239436113,0.020564191061815677,0.020803619804210038,0.34182966709136964,0.012283850219100716
3200,7.911834255883761,0.0025,0.0,8,mixed,0.05982638895511627,7.886072724647459,0.0,0.0001412093781061087,0.022074795696263506,0.022216005074369615,0.18192749679088593,0.018292062208056452
3200,8.795246657846324,0.0025,0.0,9,mixed,0.06371576339006424,8.692903699219876,0.0,6.352657745545276e-05,0.02016682222174958,0.02010329564429413,0.0684477074444294,0.016300604902207853
3200,7.345537527951768,0.0025,0.0,10,mixed,0.06757474690675735,6.948881427646989,0.0,0.00020991887235944848,0.0223450308748135,0.02255494974717295,0.37495235562324525,0.01624188967049122
3200,7.559903710915184,0.0025,0.0,11,mixed,0.0771760493516922,7.559903710915193,0.0,0.001119319623188196,0.019059501188191223,0.02017882081137942,0.16088805556297303,0.015635985638946297
3200,8.177750287915154,0.0025,0.01,0,mixed,0.05418138578534126,8.177750287915174,62.5000523577686,0.000682873057376767,0.02490295531017247,0.0242200822527957,0.10191503375768662,0.015017296411097052
3200,7.6213734052675415,0.0025,0.01,1,mixed,0.06957535445690155,7.525082483745535,57.709358670030554,9.713489714872903e-05,0.026920755055541905,0.026823620158393176,0.09953393995761872,0.016655472330749037
3200,7.831862605632682,0.0025,0.01,2,mixed,0.07645219564437866,7.7099918232916185,57.60873346383217,0.0009762627291141565,0.025020080557101535,0.02404381782798738,0.20320087134838105,0.01955456588417292
3200,7.776183566772906,0.0025,0.01,3,mixed,0.1005459800362587,7.707919331413078,65.01374709300067,0.0002450853358525566,0.024705671539711403,0.024460586203858846,0.03954025194048882,0.030503908395767214
3200,7.927055346131814,0.0025,0.01,4,mixed,0.08377112448215485,7.927055346131823,60.497436111022544,0.0006755600097693229,0.02538471571900861,0.026060275728777935,0.2365881896018982,0.02211882755160332
3200,7.27743193698245,0.0025,0.01,5,mixed,0.10465650260448456,7.241768404691049,60.245276909081,0.0007657640267917515,0.023800019310301564,0.024565783337093316,0.10456148743629456,0.03022923342883587
3200,7.58365211707533,0.0025,0.01,6,mixed,0.07314017415046692,7.583652117075352,64.7118606783405,0.0001460346444277505,0.025705747193927497,0.025851781838355247,0.1737733578681946,0.019124765172600748
3200,7.792952571436253,0.0025,0.01,7,mixed,0.10381832718849182,7.792952571436254,62.65638817015303,8.429752361201887e-05,0.027576036246286226,0.027491738722674207,0.34182966709136964,0.02294467877596617
3200,7.911834255883761,0.0025,0.01,8,mixed,0.08227907121181488,7.886072724647459,68.74337148289133,0.0003868759155188882,0.02798574044130829,0.027598864525789402,0.18192749679088593,0.03371008694171906
3200,8.795246657846324,0.0025,0.01,9,mixed,0.08629310131072998,8.692903699219876,58.68694168505047,0.00031186427991827803,0.02345637567350254,0.023144511393584262,0.0684477074444294,0.021062339879572393
3200,7.345537527951768,0.0025,0.01,10,mixed,0.09145057946443558,6.948881427646989,63.3197389881659,0.00039534506653240986,0.026778495574184262,0.027173840640716672,0.37495235562324525,0.022696491554379465
3200,7.559903710915184,0.0025,0.01,11,mixed,0.1257663369178772,7.559903710915193,68.74311564245669,6.534449648796722e-05,0.02743756394060285,0.027502908437090818,0.16088805556297303,0.03658626809716225
3200,16.35550057583031,0.005,0.0,0,mixed,0.04492545500397682,16.355500575830348,0.0,0.000182939628426651,0.020571576019607286,0.020388636391180635,0.10191503375768662,0.013292491659522059
3200,15.242746810535083,0.005,0.0,1,mixed,0.042807064950466156,15.05016496749107,0.0,0.000491129660729353,0.020135979122289795,0.020627108783019148,0.09953393995761872,0.013906385973095896
3200,15.663725211265364,0.005,0.0,2,mixed,0.057620130479335785,15.419983646583237,0.0,0.0005891221990034119,0.022250812364368565,0.021661690165365153,0.20320087134838105,0.01626518949866295
3200,15.552367133545811,0.005,0.0,3,mixed,0.04477207735180855,15.415838662826156,0.0,0.00018322690436567424,0.021253912093071873,0.0210706851887062,0.03954025194048882,0.013683270653709771
3200,15.854110692263628,0.005,0.0,4,mixed,0.0728413313627243,15.854110692263646,0.0,0.00011530611755380255,0.0204869869644207,0.020602293081974504,0.2365881896018982,0.01852064322680235
3200,14.5548638739649,0.005,0.0,5,mixed,0.06977007538080215,14.483536809382098,0.0,0.00022100609489522638,0.01956642783289075,0.019787433927785977,0.10456148743629456,0.018896051906049253
3200,15.16730423415066,0.005,0.0,6,mixed,0.06283698976039886,15.167304234150704,0.0,3.97675416881349e-06,0.020917418513282056,0.02092139526745087,0.1737733578681946,0.020151376947760584
3200,15.585905142872505,0.005,0.0,7,mixed,0.06224457174539566,15.585905142872509,0.0,0.00031594938961131483,0.02058690600906051,0.020902855398671826,0.34182966709136964,0.012463768702000382
3200,15.823668511767522,0.005,0.0,8,mixed,0.056760091334581375,15.772145449294918,0.0,0.00018168832427858245,0.022113212374283257,0.02229490069856184,0.18192749679088593,0.018197020739316942
3200,17.590493315692648,0.005,0.0,9,mixed,0.0645812600851059,17.385807398439752,0.0,6.182899372855072e-05,0.02025299992903296,0.020191170935304408,0.0684477074444294,0.016395767442882063
3200,14.691075055903536,0.005,0.0,10,mixed,0.07109155505895615,13.897762855293978,0.0,0.0002128445170616368,0.022350421399771562,0.0225632659168332,0.37495235562324525,0.01694607384502888
3200,15.119807421830368,0.005,0.0,11,mixed,0.07608328759670258,15.119807421830386,0.0,0.0010785774730209322,0.01913606895144425,0.02021464642446518,0.16088805556297303,0.015508851725608112
3200,16.35550057583031,0.005,0.01,0,mixed,0.05492553114891052,16.355500575830348,62.5000523577686,0.0006262607952967694,0.025100450931176105,0.024474190135879335,0.10191503375768662,0.01552741810679436
3200,15.242746810535083,0.005,0.01,1,mixed,0.06886905431747437,15.05016496749107,57.709358670030554,0.00016431597216807342,0.02697144431683057,0.026807128344662496,0.09953393995761872,0.016811974570155146
3200,15.663725211265364,0.005,0.01,2,mixed,0.07725022733211517,15.419983646583237,57.60873346383217,0.0009299475856677265,0.02505718034294104,0.024127232757273312,0.20320087134838105,0.019686905890703203
3200,15.552367133545811,0.005,0.01,3,mixed,0.1052151769399643,15.415838662826156,65.01374709300067,0.0002885896603985576,0.024670211103861358,0.0243816214434628,0.03954025194048882,0.0325116852670908
3200,15.854110692263628,0.005,0.01,4,mixed,0.08263935148715973,15.854110692263646,60.497436111022544,0.000653447744878622,0.025810074698931165,0.026463522443809787,0.2365881896018982,0.02163844391703606
3200,14.5548638739649,0.005,0.01,5,mixed,0.10670511424541473,14.483536809382098,60.245276909081,0.0008287503284161654,0.023930742730538676,0.02475949305895484,0.10456148743629456,0.03096102945506573
3200,15.16730423415066,0.005,0.01,6,mixed,0.07377159595489502,15.167304234150704,64.7118606783405,5.387585126912994e-05,0.025774468688753834,0.025828344540022963,0.1737733578681946,0.019940627962350847
3200,15.585905142872505,0.005,0.01,7,mixed,0.1052420511841774,15.585905142872509,62.65638817015303,6.561396763127628e-05,0.027868295510738897,0.02780268154310762,0.34182966709136964,0.022982290238142015
3200,15.823668511767522,0.005,0.01,8,mixed,0.08017797768115997,15.772145449294918,68.74337148289133,0.0003530495454259,0.02770090669049461,0.02734785714506871,0.18192749679088593,0.03306552790105343
3200,17.590493315692648,0.005,0.01,9,mixed,0.08371572941541672,17.385807398439752,58.68694168505047,0.000421930275326228,0.023031641305817106,0.02260971103049088,0.0684477074444294,0.02029623579233885
3200,14.691075055903536,0.005,0.01,10,mixed,0.09479765594005585,13.897762855293978,63.3197389881659,0.0004502995861620611,0.0268499947534584,0.02730029433962046,0.37495235562324525,0.02336912997066975
3200,15.119807421830368,0.005,0.01,11,mixed,0.12531065940856934,15.119807421830386,68.74311564245669,0.00010346470981158554,0.02772602963008258,0.027829494339894165,0.16088805556297303,0.03635024301707745
3200,32.71100115166062,0.01,0.0,0,mixed,0.04604322835803032,32.711001151660696,0.0,0.00019753711525329412,0.02077262264990926,0.020575085534655965,0.10191503375768662,0.013782999003306033
3200,30.485493621070166,0.01,0.0,1,mixed,0.04671412333846092,30.10032993498214,0.0,0.0005877676144445572,0.020283057901495392,0.02087082551593995,0.09953393995761872,0.014524881020188334
3200,31.327450422530728,0.01,0.0,2,mixed,0.05893152207136154,30.839967293166474,0.0,0.0005273287327660185,0.02258119248633796,0.02205386375357194,0.20320087134838105,0.016752947345376017
3200,31.104734267091622,0.01,0.0,3,mixed,0.050871655344963074,30.83167732565231,0.0,0.0002515044994485238,0.02146971504598845,0.021218210546539926,0.03954025194048882,0.014327032249420883
3200,31.708221384527256,0.01,0.0,4,mixed,0.07360678166151047,31.70822138452729,0.0,0.00017989330509988674,0.02061554606156608,0.020795439366665967,0.2365881896018982,0.01847662426531315
3200,29.1097277479298,0.01,0.0,5,mixed,0.06865807622671127,28.967073618764196,0.0,0.0002512617288921194,0.019766958211055702,0.02001821993994782,0.10456148743629456,0.018860304020345213
3200,30.33460846830132,0.01,0.0,6,mixed,0.06533591449260712,30.334608468301408,0.0,2.738344424254094e-05,0.02114254870698167,0.021169932151224213,0.1737733578681946,0.02116582937538624
3200,31.17181028574501,0.01,0.0,7,mixed,0.06635162234306335,31.171810285745018,0.0,0.0004430676299961682,0.020770461319960368,0.021213528949956536,0.34182966709136964,0.013142646979540588
3200,31.647337023535044,0.01,0.0,8,mixed,0.05187565088272095,31.544290898589836,0.0,0.0001860956599903027,0.022416143261763884,0.022602238921754187,0.18192749679088593,0.018559729903936388
3200,35.180986631385295,0.01,0.0,9,mixed,0.06745012104511261,34.771614796879504,0.0,6.091630544964935e-05,0.020586230354386365,0.020525314048936715,0.0684477074444294,0.016855641026049854
3200,29.38215011180707,0.01,0.0,10,mixed,0.07792647182941437,27.795525710587956,0.0,0.0001933517403062933,0.0224947864025694,0.022688138142875694,0.37495235562324525,0.018406079374253752
3200,30.239614843660735,0.01,0.0,11,mixed,0.07505360245704651,30.23961484366077,0.0,0.0009852928489063571,0.01947455495652587,0.020459847805432228,0.16088805556297303,0.015590169690549376
3200,32.71100115166062,0.01,0.01,0,mixed,0.06880917400121689,32.711001151660696,62.5000523577686,0.0003576570739930694,0.025614266947533663,0.025256609873540593,0.10191503375768662,0.018398271165788176
3200,30.485493621070166,0.01,0.01,1,mixed,0.06432482600212097,30.10032993498214,57.709358670030554,8.28086054642102e-05,0.026807342275689913,0.026890150881154123,0.09953393995761872,0.0161221718788147
3200,31.327450422530728,0.01,0.01,2,mixed,0.08016001433134079,30.839967293166474,57.60873346383217,0.0009815714503455739,0.025444080836157738,0.024462509385812164,0.20320087134838105,0.020368735529482367
3200,31.104734267091622,0.01,0.01,3,mixed,0.10405822098255157,30.83167732565231,65.01374709300067,0.0005933347795887139,0.024870317954702577,0.024276983175113863,0.03954025194048882,0.03062555029988289
3200,31.708221384527256,0.01,0.01,4,mixed,0.08530493080615997,31.70822138452729,60.497436111022544,0.0007437626054125276,0.025779029935769325,0.026522792541181853,0.2365881896018982,0.021603074148297312
3200,29.1097277479298,0.01,0.01,5,mixed,0.11031723767518997,28.967073618764196,60.245276909081,0.0008767308396460081,0.02411407746918431,0.02499080830883032,0.10456148743629456,0.031676724776625635
3200,30.33460846830132,0.01,0.01,6,mixed,0.07788914442062378,30.334608468301408,64.7118606783405,1.8200045264128717e-05,0.02513878045134884,0.02515698049661297,0.1737733578681946,0.022168217450380327
3200,31.17181028574501,0.01,0.01,7,mixed,0.11222115159034729,31.171810285745018,62.65638817015303,0.00021935802641183388,0.028683576496083166,0.028464218469671333,0.34182966709136964,0.02439988519996405
3200,31.647337023535044,0.01,0.01,8,mixed,0.07703151553869247,31.544290898589836,68.74337148289133,0.0005641604414396914,0.028576112622408063,0.028011952180968372,0.18192749679088593,0.034157565087080004
3200,35.180986631385295,0.01,0.01,9,mixed,0.08922424912452698,34.771614796879504,58.68694168505047,0.0005012497341794937,0.02329749337953216,0.022796243645352668,0.0684477074444294,0.02163201965391636
3200,29.38215011180707,0.01,0.01,10,mixed,0.11466771364212036,27.795525710587956,63.3197389881659,0.0005026195756311219,0.02730964827242656,0.02781226784805768,0.37495235562324525,0.029202202558517458
3200,30.239614843660735,0.01,0.01,11,mixed,0.13238690793514252,30.23961484366077,68.74311564245669,0.0002734026196224183,0.029293436578790785,0.029020033959168367,0.16088805556297303,0.03907119505107403
3200,65.42200230332124,0.02,0.0,0,mixed,0.06777763366699219,65.42200230332139,0.0,3.809631870212854e-06,0.021674311970163083,0.02167050233829287,0.10191503375768662,0.019323605336248877
3200,60.97098724214033,0.02,0.0,1,mixed,0.06232142448425293,60.20065986996428,0.0,0.0005885278409822892,0.021258967701915096,0.021847495542897385,0.09953393995761872,0.017056388072669508
3200,62.654900845061455,0.02,0.0,2,mixed,0.06730295717716217,61.67993458633295,0.0,0.0004370687607183725,0.023761121715676844,0.02332405295495847,0.20320087134838105,0.01887478142976761
3200,62.209468534183245,0.02,0.0,3,mixed,0.06317584961652756,61.66335465130462,0.0,0.00045205561309511963,0.02220937912094041,0.02175732350784529,0.03954025194048882,0.016525177508592608
3200,63.41644276905451,0.02,0.0,4,mixed,0.07709018886089325,63.41644276905458,0.0,0.00024934939354111577,0.021448113925309972,0.021697463318851088,0.2365881896018982,0.018953770622611048
3200,58.2194554958596,0.02,0.0,5,mixed,0.07263413816690445,57.93414723752839,0.0,0.00020531076161189876,0.02053783519417282,0.02074314595578472,0.10456148743629456,0.020158350691199305
3200,60.66921693660264,0.02,0.0,6,mixed,0.06900443136692047,60.669216936602815,0.0,0.0002910318632023644,0.02188199306455835,0.022173024927760715,0.1737733578681946,0.021844860389828684
3200,62.34362057149002,0.02,0.0,7,mixed,0.08310134708881378,62.343620571490035,0.0,0.0006062928806269893,0.02173008833563729,0.02233638121626428,0.34182966709136964,0.016467536557465794
3200,63.29467404707009,0.02,0.0,8,mixed,0.05507813021540642,63.08858179717967,0.0,7.492606417855777e-05,0.023616027410546116,0.023690953474724673,0.18192749679088593,0.021411976069211962
3200,70.36197326277059,0.02,0.0,9,mixed,0.07577092200517654,69.54322959375901,0.0,0.00013614756163728148,0.0219636892829963,0.02182754172135902,0.0684477074444294,0.018649105206131937
3200,58.76430022361414,0.02,0.0,10,mixed,0.08973342180252075,55.59105142117591,0.0,8.565573098546359e-05,0.02321332731560309,0.023298983046588555,0.37495235562324525,0.020966151021420958
3200,60.47922968732147,0.02,0.0,11,mixed,0.07752461731433868,60.47922968732154,0.0,0.000766902961501368,0.020745999598596795,0.021512902560098163,0.16088805556297303,0.017065688725560905
3200,65.42200230332124,0.02,0.01,0,mixed,0.09716681391000748,65.42200230332139,62.5000523577686,3.240233804713971e-05,0.02714076874698546,0.02710836640893832,0.10191503375768662,0.028050797283649447
3200,60.97098724214033,0.02,0.01,1,mixed,0.0830487608909607,60.20065986996428,57.709358670030554,0.0001056713021090061,0.029102982887460646,0.029208654189569652,0.09953393995761872,0.02010195538401604
3200,62.654900845061455,0.02,0.01,2,mixed,0.08921484649181366,61.67993458633295,57.60873346383217,0.0010061579264430964,0.02725183843844496,0.026245680512001865,0.20320087134838105,0.02283557899296284
3200,62.209468534183245,0.02,0.01,3,mixed,0.11210963129997253,61.66335465130462,65.01374709300067,0.0007000629778630661,0.025223898679920188,0.02452383570205712,0.03954025194048882,0.03284548804163933
3200,63.41644276905451,0.02,0.01,4,mixed,0.08473700284957886,63.41644276905458,60.497436111022544,0.000776588335591865,0.02618915012733991,0.026965738462931776,0.2365881896018982,0.021031994596123697
3200,58.2194554958596,0.02,0.01,5,mixed,0.12492168694734573,57.93414723752839,60.245276909081,0.0006379898073889251,0.02534537014039717,0.025983359947786094,0.10456148743629456,0.03643758431077004
3200,60.66921693660264,0.02,0.01,6,mixed,0.09217137843370438,60.669216936602815,64.7118606783405,0.00023418642846325874,0.025790781855427963,0.026024968283891222,0.1737733578681946,0.026280535608530046
3200,62.34362057149002,0.02,0.01,7,mixed,0.12289131432771683,62.343620571490035,62.65638817015303,0.0005501816071025976,0.030120598998398966,0.02957041739129637,0.34182966709136964,0.028142573535442354
3200,63.29467404707009,0.02,0.01,8,mixed,0.11328604817390442,63.08858179717967,68.74337148289133,0.00034319624458309037,0.031412093331826485,0.031068897087243395,0.18192749679088593,0.05316677153110504
3200,70.36197326277059,0.02,0.01,9,mixed,0.10291983187198639,69.54322959375901,58.68694168505047,0.00013956073246726083,0.025136751983417253,0.024997191250949992,0.0684477074444294,0.02507658325135708
3200,58.76430022361414,0.02,0.01,10,mixed,0.14113257825374603,55.59105142117591,63.3197389881659,0.0007362775524256716,0.028878083537854336,0.029614361090280008,0.37495235562324525,0.03896550297737122
3200,60.47922968732147,0.02,0.01,11,mixed,0.13915537297725677,60.47922968732154,68.74311564245669,0.00016329799719906612,0.03094866925700709,0.030785371259808025,0.16088805556297303,0.04322628140449524
3200,130.84400460664247,0.04,0.0,0,mixed,0.14147518575191498,130.84400460664278,0.0,0.0010137997227832388,0.025095152447360082,0.02610895217014332,0.10191503375768662,0.05076267778873444
3200,121.94197448428066,0.04,0.0,1,mixed,0.0995953381061554,120.40131973992855,0.0,0.000588980626243147,0.02543975530456999,0.026028735930813136,0.09953393995761872,0.025524656511843206
3200,125.30980169012291,0.04,0.0,2,mixed,0.1005430743098259,123.3598691726659,0.0,0.000536486068047938,0.028339512722048807,0.02780302665400087,0.20320087134838105,0.029056083634495737
3200,124.41893706836649,0.04,0.0,3,mixed,0.08574355393648148,123.32670930260925,0.0,0.000688174247850646,0.024979987775375592,0.024291813527524946,0.03954025194048882,0.02235715113580227
3200,126.83288553810902,0.04,0.0,4,mixed,0.08895441889762878,126.83288553810917,0.0,0.0003006778304762668,0.02473710704414488,0.025037784874621147,0.2365881896018982,0.02134113781154156
3200,116.4389109917192,0.04,0.0,5,mixed,0.07637962698936462,115.86829447505679,0.0,7.598178751704737e-05,0.023726550398272782,0.023650568610755734,0.10456148743629456,0.02205790974199772
3200,121.33843387320528,0.04,0.0,6,mixed,0.08068551123142242,121.33843387320563,0.0,0.0005001834482443873,0.024967111124928314,0.0254672945731727,0.1737733578681946,0.02480553857982159
3200,124.68724114298004,0.04,0.0,7,mixed,0.10967662930488586,124.68724114298007,0.0,0.0008522074900181344,0.025644879370163173,0.026497086860181308,0.34182966709136964,0.023769752345979216
3200,126.58934809414018,0.04,0.0,8,mixed,0.09762810170650482,126.17716359435934,0.0,1.1401383778815444e-05,0.02852437148754466,0.028512970103765845,0.18192749679088593,0.03675891108810902
3200,140.72394652554118,0.04,0.0,9,mixed,0.09953697770833969,139.08645918751802,0.0,6.0294847466061535e-05,0.027137791069868484,0.027198085917334545,0.0684477074444294,0.025116807073354723
3200,117.52860044722829,0.04,0.0,10,mixed,0.11927656084299088,111.18210284235182,0.0,7.396488394163098e-05,0.02631995280707914,0.02639391769102077,0.37495235562324525,0.029256126135587694
3200,120.95845937464294,0.04,0.0,11,mixed,0.0952969491481781,120.95845937464308,0.0,0.0005203254523445909,0.02562667768750482,0.026147003139849412,0.16088805556297303,0.02426397264003754
3200,130.84400460664247,0.04,0.01,0,mixed,0.1756928712129593,130.84400460664278,62.5000523577686,0.0014169320627354445,0.03210111789744929,0.03351804996018473,0.10191503375768662,0.072205508351326
3200,121.94197448428066,0.04,0.01,1,mixed,0.10524576902389526,120.40131973992855,57.709358670030554,6.31105283483771e-05,0.03287209428512677,0.032935204813475144,0.09953393995761872,0.027072996124625208
3200,125.30980169012291,0.04,0.01,2,mixed,0.12023205310106277,123.3598691726659,57.60873346383217,0.001547555183746132,0.03273364193907938,0.031186086755333246,0.20320087134838105,0.03451405115425587
3200,124.41893706836649,0.04,0.01,3,mixed,0.1151590347290039,123.32670930260925,65.01374709300067,0.00034067256365457113,0.02814858477326422,0.02780791220960965,0.03954025194048882,0.03301973663270474
3200,126.83288553810902,0.04,0.01,4,mixed,0.11161348223686218,126.83288553810917,60.497436111022544,0.001157151873597509,0.03101668658116684,0.03217383845476435,0.2365881896018982,0.02965269446372986
3200,116.4389109917192,0.04,0.01,5,mixed,0.11361265182495117,115.86829447505679,60.245276909081,0.00033768848168147514,0.029831693173450562,0.029494004691769087,0.10456148743629456,0.034621624499559404
3200,121.33843387320528,0.04,0.01,6,mixed,0.13248123228549957,121.33843387320563,64.7118606783405,0.0007181135092283082,0.03018414378571875,0.03090225729494706,0.1737733578681946,0.03705965749919415
3200,124.68724114298004,0.04,0.01,7,mixed,0.13239595293998718,124.68724114298007,62.65638817015303,5.139567260387112e-05,0.03380463338308376,0.03375323771047989,0.34182966709136964,0.03415421232581139
3200,126.58934809414018,0.04,0.01,8,mixed,0.13901451230049133,126.17716359435934,68.74337148289133,0.00038387104616710577,0.037174603132468544,0.03679073208630144,0.18192749679088593,0.06514002591371537
3200,140.72394652554118,0.04,0.01,9,mixed,0.12548109889030457,139.08645918751802,58.68694168505047,2.1594336190589036e-05,0.032542016180610214,0.032520421844419625,0.0684477074444294,0.03539988420903683
3200,117.52860044722829,0.04,0.01,10,mixed,0.18480950593948364,111.18210284235182,63.3197389881659,0.0009905233388167664,0.03335698598947371,0.034347509328290476,0.37495235562324525,0.0531695356965065
3200,120.95845937464294,0.04,0.01,11,mixed,0.145878404378891,120.95845937464308,68.74311564245669,0.0004915697280703304,0.03743002366292423,0.0369384539348539,0.16088805556297303,0.05024769738316536
3200,261.68800921328494,0.08,0.0,0,mixed,0.2230815440416336,261.68800921328557,0.0,0.002927747840271007,0.03932067458389243,0.042248422424163434,0.10191503375768662,0.11489891469478608
3200,243.88394896856133,0.08,0.0,1,mixed,0.16857635974884033,240.8026394798571,0.0,6.571685063112842e-05,0.04140692355894293,0.0413412067083118,0.09953393995761872,0.05162825644016266
3200,250.61960338024582,0.08,0.0,2,mixed,0.1415247619152069,246.7197383453318,0.0,0.0014799272616181358,0.04582841190332314,0.044348484641705,0.20320087134838105,0.04795414045453072
3200,248.83787413673298,0.08,0.0,3,mixed,0.14293771982192993,246.6534186052185,0.0,0.0007300107594061661,0.03569727428254617,0.03496726352314,0.03954025194048882,0.0465106537938118
3200,253.66577107621805,0.08,0.0,4,mixed,0.13568949699401855,253.66577107621833,0.0,0.0006434469577749069,0.03695127302736127,0.03759471998513618,0.2365881896018982,0.038361383825540545
3200,232.8778219834384,0.08,0.0,5,mixed,0.1346839815378189,231.73658895011357,0.0,0.0013760055814527675,0.03645082980340886,0.03507482422195609,0.10456148743629456,0.04221721574664116
3200,242.67686774641055,0.08,0.0,6,mixed,0.13116008043289185,242.67686774641126,0.0,0.000754821058452218,0.03654788379985039,0.03730270485830261,0.1737733578681946,0.04140571713447571
3200,249.37448228596008,0.08,0.0,7,mixed,0.159364715218544,249.37448228596014,0.0,0.0005742339662943019,0.04079431136709489,0.04136854533338919,0.34182966709136964,0.0437199829518795
3200,253.17869618828036,0.08,0.0,8,mixed,0.17605459690093994,252.35432718871868,0.0,0.0007384793150879351,0.04678609226534606,0.047524571580433994,0.18192749679088593,0.07944895535707475
3200,281.44789305108236,0.08,0.0,9,mixed,0.16546787321567535,278.17291837503603,0.0,0.0007393838469108016,0.0476592588160094,0.0469198749690986,0.0684477074444294,0.05348848015069962
3200,235.05720089445657,0.08,0.0,10,mixed,0.1672125905752182,222.36420568470365,0.0,0.0004419122140651016,0.038330484499182776,0.03877239671324788,0.37495235562324525,0.04757864981889725
3200,241.91691874928588,0.08,0.0,11,mixed,0.1528397798538208,241.91691874928617,0.0,8.315384873786719e-05,0.04331472141233316,0.04339787526107103,0.16088805556297303,0.054489510357379915
3200,261.68800921328494,0.08,0.01,0,mixed,0.2585546374320984,261.68800921328557,62.5000523577686,0.0028187015262403775,0.05033151546350268,0.05315021698974306,0.10191503375768662,0.14777881860733033
3200,243.88394896856133,0.08,0.01,1,mixed,0.14461900293827057,240.8026394798571,57.709358670030554,0.0003063978770956738,0.05227353744619229,0.05196713956909662,0.09953393995761872,0.041993485987186434
3200,250.61960338024582,0.08,0.01,2,mixed,0.17087779939174652,246.7197383453318,57.60873346383217,0.0020961722880877345,0.05191733274064454,0.04982116045255681,0.20320087134838105,0.06582277104258538
3200,248.83787413673298,0.08,0.01,3,mixed,0.18671780824661255,246.6534186052185,65.01374709300067,0.0005058326273908315,0.0412803257210223,0.040774493093631466,0.03954025194048882,0.06506217479705811
3200,253.66577107621805,0.08,0.01,4,mixed,0.17268426716327667,253.66577107621833,60.497436111022544,0.001856943097961708,0.04846766199304759,0.0503246050910093,0.2365881896018982,0.062374307066202166
3200,232.8778219834384,0.08,0.01,5,mixed,0.18417859077453613,231.73658895011357,60.245276909081,0.002230944684705423,0.048287227175168194,0.04605628249046277,0.10456148743629456,0.07638426333665849
3200,242.67686774641055,0.08,0.01,6,mixed,0.20180131494998932,242.67686774641126,64.7118606783405,0.0013704174499455865,0.04691868238922115,0.04828909983916674,0.1737733578681946,0.0711693635582924
3200,249.37448228596008,0.08,0.01,7,mixed,0.1840546578168869,249.37448228596014,62.65638817015303,7.953359269396998e-05,0.051004021882576286,0.051083555475270256,0.34182966709136964,0.06024566873908043
3200,253.17869618828036,0.08,0.01,8,mixed,0.21714141964912415,252.35432718871868,68.74337148289133,0.0009273270969436323,0.05974688846741511,0.060674215564358744,0.18192749679088593,0.12099572479724885
3200,281.44789305108236,0.08,0.01,9,mixed,0.19814619421958923,278.17291837503603,58.68694168505047,0.0007015399620224211,0.05868420873920803,0.05798266877718561,0.0684477074444294,0.0795861428976059
3200,235.05720089445657,0.08,0.01,10,mixed,0.24758073687553406,222.36420568470365,63.3197389881659,0.001863308226887045,0.051636224647815664,0.05349953287470271,0.37495235562324525,0.08866912335157395
3200,241.91691874928588,0.08,0.01,11,mixed,0.19932523369789124,241.91691874928617,68.74311564245669,0.00019060653227070262,0.05574582992616497,0.055555223393894265,0.16088805556297303,0.08867783308029176
6400,16.35550057583031,0.0025,0.0,0,mixed,0.059835273772478104,16.355500575830327,0.0,0.00012587779102228233,0.017872514158573043,0.017998391949595325,0.10191503375768662,0.014441987723112108
6400,15.242746810535083,0.0025,0.0,1,mixed,0.03357509896159172,14.987403133360164,0.0,0.0005009741550159041,0.01770425037444717,0.018205224529463073,0.09953393995761872,0.014029674455523493
6400,15.663725211265364,0.0025,0.0,2,mixed,0.04602379351854324,15.276998203113145,0.0,0.00022158403736586077,0.019000662334904814,0.018779078297538953,0.20320087134838105,0.01332805095240474
6400,15.552367133545811,0.0025,0.0,3,mixed,0.03883911296725273,15.49155262286392,0.0,0.00024190130074302,0.0181882439295022,0.01843014523024522,0.03954025194048882,0.012470096340402963
6400,15.854110692263628,0.0025,0.0,4,mixed,0.06729601323604584,15.854110692263644,0.0,0.0001786526756131744,0.018149648758230785,0.01797099608261761,0.2365881896018982,0.01628448510542512
6400,14.5548638739649,0.0025,0.0,5,mixed,0.02858569845557213,14.520760512578672,0.0,0.00014532479213611588,0.01761508121919432,0.017469756427058204,0.10456148743629456,0.011582500990480186
6400,15.16730423415066,0.0025,0.0,6,mixed,0.07383875548839569,15.167304234150672,0.0,0.0001655899592912062,0.01835692067074103,0.018522510630032237,0.1737733578681946,0.019535198099911215
6400,15.585905142872505,0.0025,0.0,7,mixed,0.06297914683818817,15.585905142872429,0.0,0.00012427325988700888,0.01813948728287197,0.01826376054275898,0.34182966709136964,0.016105324253439905
6400,15.823668511767522,0.0025,0.0,8,mixed,0.06720709800720215,15.823668511767508,0.0,0.0005437294740868945,0.018679986113840585,0.01922371558792748,0.18192749679088593,0.016498257629573347
